""      ,"ZPID"       ,"address"                                                           ,"price"    ,"bed" ,"bath" ,"Sq.Feet" ,"city"                 ,"zip-code"
"1099"  ,"36479843"   ,"3631 Ash St, Baltimore, MD 21211"                                  ,"349900"   ,"5"   ,"3"    ,"1800"    ,"Baltimore"            ,"21211"
"1100"  ,"36609738"   ,"2912 Chesley Ave, Baltimore, MD 21234"                             ,"385999"   ,"4"   ,"4"    ,"1750"    ,"Baltimore"            ,"21234"
"1101"  ,"36580256"   ,"4110 Southern Ave, Baltimore, MD 21206"                            ,"156500"   ,"3"   ,"2"    ,"1876"    ,"Baltimore"            ,"21206"
"1102"  ,"36566840"   ,"4400 Willshire Ave, Baltimore, MD 21206"                           ,"3e+05"    ,"4"   ,"2"    ,"2000"    ,"Baltimore"            ,"21206"
"1103"  ,"36457452"   ,"508 E 39th St, Baltimore, MD 21218"                                ,"309900"   ,"5"   ,"3"    ,"1700"    ,"Baltimore"            ,"21218"
"1104"  ,"36483802"   ,"701 W 33rd St, Baltimore, MD 21211"                                ,"439900"   ,"3"   ,"3"    ,"1800"    ,"Baltimore"            ,"21211"
"1105"  ,"36610300"   ,"2607 Creighton Ave, Baltimore, MD 21234"                           ,"240000"   ,"3"   ,"2"    ,"1180"    ,"Baltimore"            ,"21234"
"1106"  ,"36581661"   ,"3315 Mary Ave, Baltimore, MD 21214"                                ,"209999"   ,"3"   ,"3"    ,"1240"    ,"Baltimore"            ,"21214"
"1107"  ,"36592837"   ,"218 Ridgewood Rd, Baltimore, MD 21210"                             ,"1199900"  ,"8"   ,"6"    ,"6740"    ,"Baltimore"            ,"21210"
"1108"  ,"36607210"   ,"2805 Hamilton Ave, Baltimore, MD 21214"                            ,"289990"   ,"4"   ,"3"    ,"1416"    ,"Baltimore"            ,"21214"
"1109"  ,"67870492"   ,"1211 Light St UNIT 101, Baltimore, MD 21230"                       ,"205000"   ,"2"   ,"2"    ,"1051"    ,"Baltimore"            ,"21230"
"1110"  ,"36515681"   ,"906 N Warwick Ave, Baltimore, MD 21216"                            ,"124900"   ,"4"   ,"2"    ,"1500"    ,"Baltimore"            ,"21216"
"1111"  ,"36546817"   ,"1922 Breitwert Ave, Baltimore, MD 21230"                           ,"50000"    ,"4"   ,"2"    ,"2395"    ,"Baltimore"            ,"21230"
"1112"  ,"36590530"   ,"4814 Keswick Rd, Baltimore, MD 21210"                              ,"939000"   ,"5"   ,"5"    ,"4206"    ,"Baltimore"            ,"21210"
"1113"  ,"36470859"   ,"4000 N Charles St UNIT 1201, Baltimore, MD 21218"                  ,"259000"   ,"2"   ,"2"    ,"1212"    ,"Baltimore"            ,"21218"
"1114"  ,"36621000"   ,"4207 Saint Paul St, Baltimore, MD 21218"                           ,"1585000"  ,"5"   ,"5"    ,"5200"    ,"Baltimore"            ,"21218"
"1115"  ,"36585860"   ,"2804 Rueckert Ave, Baltimore, MD 21214"                            ,"315000"   ,"4"   ,"2"    ,"2055"    ,"Baltimore"            ,"21214"
"1116"  ,"36553810"   ,"1524 Hazel St, Baltimore, MD 21226"                                ,"150000"   ,"3"   ,"1"    ,"1120"    ,"Baltimore"            ,"21226"
"1117"  ,"36617291"   ,"6109 Parkway Dr, Baltimore, MD 21212"                              ,"205000"   ,"2"   ,"2"    ,"1708"    ,"Baltimore"            ,"21212"
"1118"  ,"36608700"   ,"6111 Fair Oaks Ave, Baltimore, MD 21214"                           ,"325000"   ,"4"   ,"3"    ,"1914"    ,"Baltimore"            ,"21214"
"1119"  ,"2063232812" ,"501 W University Pkwy APT A2, Baltimore, MD 21210"                 ,"275000"   ,"3"   ,"2"    ,"0"       ,"Baltimore"            ,"21210"
"1120"  ,"36591221"   ,"1 Bellemore Rd, Baltimore, MD 21210"                               ,"825000"   ,"5"   ,"4"    ,"5289"    ,"Baltimore"            ,"21210"
"1121"  ,"90008035"   ,"414 Water St UNIT 2709, Baltimore, MD 21202"                       ,"204900"   ,"2"   ,"2"    ,"980"     ,"Baltimore"            ,"21202"
"1122"  ,"36613844"   ,"5100 Saint Georges Ave, Baltimore, MD 21212"                       ,"1e+05"    ,"3"   ,"2"    ,"1306"    ,"Baltimore"            ,"21212"
"1123"  ,"36608418"   ,"5622 Pilgrim Rd, Baltimore, MD 21214"                              ,"240000"   ,"5"   ,"2"    ,"1293"    ,"Baltimore"            ,"21214"
"1124"  ,"36605719"   ,"2303 Halcyon Ave, Baltimore, MD 21214"                             ,"145000"   ,"3"   ,"2"    ,"1520"    ,"Baltimore"            ,"21214"
"1125"  ,"36613555"   ,"819 Winston Ave, Baltimore, MD 21212"                              ,"199900"   ,"4"   ,"3"    ,"2917"    ,"Baltimore"            ,"21212"
"1126"  ,"36613893"   ,"508 Beaumont Ave, Baltimore, MD 21212"                             ,"4e+05"    ,"7"   ,"4"    ,"2400"    ,"Baltimore"            ,"21212"
"1127"  ,"36471605"   ,"4101 N Charles St, Baltimore, MD 21218"                            ,"1590000"  ,"6"   ,"5"    ,"5619"    ,"Baltimore"            ,"21218"
"1128"  ,"2061309868" ,"4629-4629.5 Keswick Rd #4631, Baltimore, MD 21210"                 ,"519000"   ,"2"   ,"3"    ,"1616"    ,"Baltimore"            ,"21210"
"1129"  ,"36599278"   ,"3807 Hayward Ave, Baltimore, MD 21215"                             ,"159000"   ,"3"   ,"2"    ,"0"       ,"Baltimore"            ,"21215"
"1130"  ,"2098452018" ,"501 W University Pkwy APT G3, Baltimore, MD 21210"                 ,"115000"   ,"2"   ,"1"    ,"0"       ,"Baltimore"            ,"21210"
"1131"  ,"36558903"   ,"704 S Highland Ave, Baltimore, MD 21224"                           ,"125000"   ,"3"   ,"2"    ,"2056"    ,"Baltimore"            ,"21224"
"1132"  ,"36603356"   ,"5706 Greenspring Ave, Baltimore, MD 21209"                         ,"355000"   ,"2"   ,"1"    ,"1260"    ,"Baltimore"            ,"21209"
"1133"  ,"36536079"   ,"32 W Montgomery St #C4, Baltimore, MD 21230"                       ,"40000"    ,"1"   ,"2"    ,"414"     ,"Baltimore"            ,"21230"
"1134"  ,"36603094"   ,"5605 Woodcrest Ave, Baltimore, MD 21215"                           ,"185000"   ,"5"   ,"2"    ,"1662"    ,"Baltimore"            ,"21215"
"1135"  ,"36535374"   ,"403 S Sharp St #R-2, Baltimore, MD 21201"                          ,"219000"   ,"2"   ,"2"    ,"910"     ,"Baltimore"            ,"21201"
"1136"  ,"36590938"   ,"1116 Bryn Mawr Rd, Baltimore, MD 21210"                            ,"999000"   ,"4"   ,"5"    ,"3200"    ,"Baltimore"            ,"21210"
"1137"  ,"36485160"   ,"4406 Falls Bridge Dr UNIT D, Baltimore, MD 21211"                  ,"70000"    ,"1"   ,"1"    ,"553"     ,"Baltimore"            ,"21211"
"1138"  ,"36621854"   ,"212 Saint Dunstans Rd, Baltimore, MD 21212"                        ,"749900"   ,"4"   ,"3"    ,"2477"    ,"Baltimore"            ,"21212"
"1139"  ,"36479843"   ,"3631 Ash St, Baltimore, MD 21211"                                  ,"349900"   ,"5"   ,"3"    ,"1800"    ,"Baltimore"            ,"21211"
"1140"  ,"36609738"   ,"2912 Chesley Ave, Baltimore, MD 21234"                             ,"385999"   ,"4"   ,"4"    ,"1750"    ,"Baltimore"            ,"21234"
"1141"  ,"36580256"   ,"4110 Southern Ave, Baltimore, MD 21206"                            ,"156500"   ,"3"   ,"2"    ,"1876"    ,"Baltimore"            ,"21206"
"1142"  ,"36566840"   ,"4400 Willshire Ave, Baltimore, MD 21206"                           ,"3e+05"    ,"4"   ,"2"    ,"2000"    ,"Baltimore"            ,"21206"
"1143"  ,"36457452"   ,"508 E 39th St, Baltimore, MD 21218"                                ,"309900"   ,"5"   ,"3"    ,"1700"    ,"Baltimore"            ,"21218"
"1144"  ,"36483802"   ,"701 W 33rd St, Baltimore, MD 21211"                                ,"439900"   ,"3"   ,"3"    ,"1800"    ,"Baltimore"            ,"21211"
"1145"  ,"36610300"   ,"2607 Creighton Ave, Baltimore, MD 21234"                           ,"240000"   ,"3"   ,"2"    ,"1180"    ,"Baltimore"            ,"21234"
"1146"  ,"36581661"   ,"3315 Mary Ave, Baltimore, MD 21214"                                ,"209999"   ,"3"   ,"3"    ,"1240"    ,"Baltimore"            ,"21214"
"1147"  ,"36592837"   ,"218 Ridgewood Rd, Baltimore, MD 21210"                             ,"1199900"  ,"8"   ,"6"    ,"6740"    ,"Baltimore"            ,"21210"
"1148"  ,"36607210"   ,"2805 Hamilton Ave, Baltimore, MD 21214"                            ,"289990"   ,"4"   ,"3"    ,"1416"    ,"Baltimore"            ,"21214"
"1149"  ,"67870492"   ,"1211 Light St UNIT 101, Baltimore, MD 21230"                       ,"205000"   ,"2"   ,"2"    ,"1051"    ,"Baltimore"            ,"21230"
"1150"  ,"36515681"   ,"906 N Warwick Ave, Baltimore, MD 21216"                            ,"124900"   ,"4"   ,"2"    ,"1500"    ,"Baltimore"            ,"21216"
"1151"  ,"36546817"   ,"1922 Breitwert Ave, Baltimore, MD 21230"                           ,"50000"    ,"4"   ,"2"    ,"2395"    ,"Baltimore"            ,"21230"
"1152"  ,"36590530"   ,"4814 Keswick Rd, Baltimore, MD 21210"                              ,"939000"   ,"5"   ,"5"    ,"4206"    ,"Baltimore"            ,"21210"
"1153"  ,"36470859"   ,"4000 N Charles St UNIT 1201, Baltimore, MD 21218"                  ,"259000"   ,"2"   ,"2"    ,"1212"    ,"Baltimore"            ,"21218"
"1154"  ,"36621000"   ,"4207 Saint Paul St, Baltimore, MD 21218"                           ,"1585000"  ,"5"   ,"5"    ,"5200"    ,"Baltimore"            ,"21218"
"1155"  ,"36585860"   ,"2804 Rueckert Ave, Baltimore, MD 21214"                            ,"315000"   ,"4"   ,"2"    ,"2055"    ,"Baltimore"            ,"21214"
"1156"  ,"36553810"   ,"1524 Hazel St, Baltimore, MD 21226"                                ,"150000"   ,"3"   ,"1"    ,"1120"    ,"Baltimore"            ,"21226"
"1157"  ,"36617291"   ,"6109 Parkway Dr, Baltimore, MD 21212"                              ,"205000"   ,"2"   ,"2"    ,"1708"    ,"Baltimore"            ,"21212"
"1158"  ,"36608700"   ,"6111 Fair Oaks Ave, Baltimore, MD 21214"                           ,"325000"   ,"4"   ,"3"    ,"1914"    ,"Baltimore"            ,"21214"
"1159"  ,"2063232812" ,"501 W University Pkwy APT A2, Baltimore, MD 21210"                 ,"275000"   ,"3"   ,"2"    ,"0"       ,"Baltimore"            ,"21210"
"1160"  ,"36591221"   ,"1 Bellemore Rd, Baltimore, MD 21210"                               ,"825000"   ,"5"   ,"4"    ,"5289"    ,"Baltimore"            ,"21210"
"1161"  ,"90008035"   ,"414 Water St UNIT 2709, Baltimore, MD 21202"                       ,"204900"   ,"2"   ,"2"    ,"980"     ,"Baltimore"            ,"21202"
"1162"  ,"36613844"   ,"5100 Saint Georges Ave, Baltimore, MD 21212"                       ,"1e+05"    ,"3"   ,"2"    ,"1306"    ,"Baltimore"            ,"21212"
"1163"  ,"36608418"   ,"5622 Pilgrim Rd, Baltimore, MD 21214"                              ,"240000"   ,"5"   ,"2"    ,"1293"    ,"Baltimore"            ,"21214"
"1164"  ,"36605719"   ,"2303 Halcyon Ave, Baltimore, MD 21214"                             ,"145000"   ,"3"   ,"2"    ,"1520"    ,"Baltimore"            ,"21214"
"1165"  ,"36613555"   ,"819 Winston Ave, Baltimore, MD 21212"                              ,"199900"   ,"4"   ,"3"    ,"2917"    ,"Baltimore"            ,"21212"
"1166"  ,"36613893"   ,"508 Beaumont Ave, Baltimore, MD 21212"                             ,"4e+05"    ,"7"   ,"4"    ,"2400"    ,"Baltimore"            ,"21212"
"1167"  ,"36471605"   ,"4101 N Charles St, Baltimore, MD 21218"                            ,"1590000"  ,"6"   ,"5"    ,"5619"    ,"Baltimore"            ,"21218"
"1168"  ,"2061309868" ,"4629-4629.5 Keswick Rd #4631, Baltimore, MD 21210"                 ,"519000"   ,"2"   ,"3"    ,"1616"    ,"Baltimore"            ,"21210"
"1169"  ,"36599278"   ,"3807 Hayward Ave, Baltimore, MD 21215"                             ,"159000"   ,"3"   ,"2"    ,"0"       ,"Baltimore"            ,"21215"
"1170"  ,"2098452018" ,"501 W University Pkwy APT G3, Baltimore, MD 21210"                 ,"115000"   ,"2"   ,"1"    ,"0"       ,"Baltimore"            ,"21210"
"1171"  ,"36558903"   ,"704 S Highland Ave, Baltimore, MD 21224"                           ,"125000"   ,"3"   ,"2"    ,"2056"    ,"Baltimore"            ,"21224"
"1172"  ,"36603356"   ,"5706 Greenspring Ave, Baltimore, MD 21209"                         ,"355000"   ,"2"   ,"1"    ,"1260"    ,"Baltimore"            ,"21209"
"1173"  ,"36536079"   ,"32 W Montgomery St #C4, Baltimore, MD 21230"                       ,"40000"    ,"1"   ,"2"    ,"414"     ,"Baltimore"            ,"21230"
"1174"  ,"36603094"   ,"5605 Woodcrest Ave, Baltimore, MD 21215"                           ,"185000"   ,"5"   ,"2"    ,"1662"    ,"Baltimore"            ,"21215"
"1175"  ,"36535374"   ,"403 S Sharp St #R-2, Baltimore, MD 21201"                          ,"219000"   ,"2"   ,"2"    ,"910"     ,"Baltimore"            ,"21201"
"1176"  ,"36590938"   ,"1116 Bryn Mawr Rd, Baltimore, MD 21210"                            ,"999000"   ,"4"   ,"5"    ,"3200"    ,"Baltimore"            ,"21210"
"1177"  ,"36485160"   ,"4406 Falls Bridge Dr UNIT D, Baltimore, MD 21211"                  ,"70000"    ,"1"   ,"1"    ,"553"     ,"Baltimore"            ,"21211"
"1178"  ,"36621854"   ,"212 Saint Dunstans Rd, Baltimore, MD 21212"                        ,"749900"   ,"4"   ,"3"    ,"2477"    ,"Baltimore"            ,"21212"
"1179"  ,"36479843"   ,"3631 Ash St, Baltimore, MD 21211"                                  ,"349900"   ,"5"   ,"3"    ,"1800"    ,"Baltimore"            ,"21211"
"1180"  ,"36609738"   ,"2912 Chesley Ave, Baltimore, MD 21234"                             ,"385999"   ,"4"   ,"4"    ,"1750"    ,"Baltimore"            ,"21234"
"1181"  ,"36580256"   ,"4110 Southern Ave, Baltimore, MD 21206"                            ,"156500"   ,"3"   ,"2"    ,"1876"    ,"Baltimore"            ,"21206"
"1182"  ,"36566840"   ,"4400 Willshire Ave, Baltimore, MD 21206"                           ,"3e+05"    ,"4"   ,"2"    ,"2000"    ,"Baltimore"            ,"21206"
"1183"  ,"36457452"   ,"508 E 39th St, Baltimore, MD 21218"                                ,"309900"   ,"5"   ,"3"    ,"1700"    ,"Baltimore"            ,"21218"
"1184"  ,"36483802"   ,"701 W 33rd St, Baltimore, MD 21211"                                ,"439900"   ,"3"   ,"3"    ,"1800"    ,"Baltimore"            ,"21211"
"1185"  ,"36610300"   ,"2607 Creighton Ave, Baltimore, MD 21234"                           ,"240000"   ,"3"   ,"2"    ,"1180"    ,"Baltimore"            ,"21234"
"1186"  ,"36581661"   ,"3315 Mary Ave, Baltimore, MD 21214"                                ,"209999"   ,"3"   ,"3"    ,"1240"    ,"Baltimore"            ,"21214"
"1187"  ,"36592837"   ,"218 Ridgewood Rd, Baltimore, MD 21210"                             ,"1199900"  ,"8"   ,"6"    ,"6740"    ,"Baltimore"            ,"21210"
"1188"  ,"36607210"   ,"2805 Hamilton Ave, Baltimore, MD 21214"                            ,"289990"   ,"4"   ,"3"    ,"1416"    ,"Baltimore"            ,"21214"
"1189"  ,"67870492"   ,"1211 Light St UNIT 101, Baltimore, MD 21230"                       ,"205000"   ,"2"   ,"2"    ,"1051"    ,"Baltimore"            ,"21230"
"1190"  ,"36515681"   ,"906 N Warwick Ave, Baltimore, MD 21216"                            ,"124900"   ,"4"   ,"2"    ,"1500"    ,"Baltimore"            ,"21216"
"1191"  ,"36546817"   ,"1922 Breitwert Ave, Baltimore, MD 21230"                           ,"50000"    ,"4"   ,"2"    ,"2395"    ,"Baltimore"            ,"21230"
"1192"  ,"36590530"   ,"4814 Keswick Rd, Baltimore, MD 21210"                              ,"939000"   ,"5"   ,"5"    ,"4206"    ,"Baltimore"            ,"21210"
"1193"  ,"36470859"   ,"4000 N Charles St UNIT 1201, Baltimore, MD 21218"                  ,"259000"   ,"2"   ,"2"    ,"1212"    ,"Baltimore"            ,"21218"
"1194"  ,"36621000"   ,"4207 Saint Paul St, Baltimore, MD 21218"                           ,"1585000"  ,"5"   ,"5"    ,"5200"    ,"Baltimore"            ,"21218"
"1195"  ,"36585860"   ,"2804 Rueckert Ave, Baltimore, MD 21214"                            ,"315000"   ,"4"   ,"2"    ,"2055"    ,"Baltimore"            ,"21214"
"1196"  ,"36553810"   ,"1524 Hazel St, Baltimore, MD 21226"                                ,"150000"   ,"3"   ,"1"    ,"1120"    ,"Baltimore"            ,"21226"
"1197"  ,"36617291"   ,"6109 Parkway Dr, Baltimore, MD 21212"                              ,"205000"   ,"2"   ,"2"    ,"1708"    ,"Baltimore"            ,"21212"
"1198"  ,"36608700"   ,"6111 Fair Oaks Ave, Baltimore, MD 21214"                           ,"325000"   ,"4"   ,"3"    ,"1914"    ,"Baltimore"            ,"21214"
"1199"  ,"2063232812" ,"501 W University Pkwy APT A2, Baltimore, MD 21210"                 ,"275000"   ,"3"   ,"2"    ,"0"       ,"Baltimore"            ,"21210"
"1200"  ,"36591221"   ,"1 Bellemore Rd, Baltimore, MD 21210"                               ,"825000"   ,"5"   ,"4"    ,"5289"    ,"Baltimore"            ,"21210"
"1201"  ,"90008035"   ,"414 Water St UNIT 2709, Baltimore, MD 21202"                       ,"204900"   ,"2"   ,"2"    ,"980"     ,"Baltimore"            ,"21202"
"1202"  ,"36613844"   ,"5100 Saint Georges Ave, Baltimore, MD 21212"                       ,"1e+05"    ,"3"   ,"2"    ,"1306"    ,"Baltimore"            ,"21212"
"1203"  ,"36608418"   ,"5622 Pilgrim Rd, Baltimore, MD 21214"                              ,"240000"   ,"5"   ,"2"    ,"1293"    ,"Baltimore"            ,"21214"
"1204"  ,"36605719"   ,"2303 Halcyon Ave, Baltimore, MD 21214"                             ,"145000"   ,"3"   ,"2"    ,"1520"    ,"Baltimore"            ,"21214"
"1205"  ,"36613555"   ,"819 Winston Ave, Baltimore, MD 21212"                              ,"199900"   ,"4"   ,"3"    ,"2917"    ,"Baltimore"            ,"21212"
"1206"  ,"36613893"   ,"508 Beaumont Ave, Baltimore, MD 21212"                             ,"4e+05"    ,"7"   ,"4"    ,"2400"    ,"Baltimore"            ,"21212"
"1207"  ,"36471605"   ,"4101 N Charles St, Baltimore, MD 21218"                            ,"1590000"  ,"6"   ,"5"    ,"5619"    ,"Baltimore"            ,"21218"
"1208"  ,"2061309868" ,"4629-4629.5 Keswick Rd #4631, Baltimore, MD 21210"                 ,"519000"   ,"2"   ,"3"    ,"1616"    ,"Baltimore"            ,"21210"
"1209"  ,"36599278"   ,"3807 Hayward Ave, Baltimore, MD 21215"                             ,"159000"   ,"3"   ,"2"    ,"0"       ,"Baltimore"            ,"21215"
"1210"  ,"2098452018" ,"501 W University Pkwy APT G3, Baltimore, MD 21210"                 ,"115000"   ,"2"   ,"1"    ,"0"       ,"Baltimore"            ,"21210"
"1211"  ,"36558903"   ,"704 S Highland Ave, Baltimore, MD 21224"                           ,"125000"   ,"3"   ,"2"    ,"2056"    ,"Baltimore"            ,"21224"
"1212"  ,"36603356"   ,"5706 Greenspring Ave, Baltimore, MD 21209"                         ,"355000"   ,"2"   ,"1"    ,"1260"    ,"Baltimore"            ,"21209"
