"Address","lon","lat","address"
"1922 E Walton Ave, Spokane, WA 99207",-117.380656,47.694172,"1922 e walton ave, spokane, wa 99207, usa"
"5521 Grace Ave, Saint Louis, MO 63116",-90.2550914,38.5698929,"5521 grace ave, st. louis, mo 63116, usa"
"1055 Elmore St, Green Bay, WI 54303",-88.033844,44.5275679,"1055 elmore st, green bay, wi 54303, usa"
"566 Newtols St, Green Bay, WI 54302",-87.9714756,44.5114323,"566 newtols st, green bay, wi 54302, usa"
"912 S Brighton Ave, Dallas, TX 75208",-96.8501588,32.7365862,"912 s brighton ave, dallas, tx 75208, usa"
"84-70 129th St APT 4N, Kew Gardens, NY 11415",-73.8239907,40.7050067,"84-70 129th st #4n, jamaica, ny 11415, usa"
"1110 Schaub Dr APT I, Raleigh, NC 27606",-78.7041031,35.7829225,"1110 schaub dr apt i, raleigh, nc 27606, usa"
"1105 E 16th St, Richmond, VA 23224",-77.4391584,37.5101082,"1105 e 16th st, richmond, va 23224, usa"
"1101 Highland View Ave, Richmond, VA 23222",-77.4211364,37.5710827,"1101 highland view ave, richmond, va 23222, usa"
"1627 Locust St APT 302, Saint Louis, MO 63103",-90.203035,38.6320303,"1627 locust st apt 302, st. louis, mo 63103, usa"
"172 Dahlia Ave NW, Atlanta, GA 30314",-84.4624376,33.7589529,"172 dahlia ave nw, atlanta, ga 30314, usa"
"6808 Eastridge Dr #A5, Dallas, TX 75231",-96.7507481,32.8686205,"6808 eastridge dr a5, dallas, tx 75231, usa"
"5818 E University Blvd APT 120, Dallas, TX 75206",-96.76659,32.8451222,"5818 e university blvd #120, dallas, tx 75206, usa"
"4800 W Lovers Ln APT 312, Dallas, TX 75209",-96.8280857,32.8507267,"4800 w lovers ln #312, dallas, tx 75209, usa"
"3135 S Mojave Rd APT 123, Las Vegas, NV 89121",-115.1073229,36.133244,"3135 s mojave rd apt 123, las vegas, nv 89121, usa"
"4234 Terminal Ave, Richmond, VA 23224",-77.4744321,37.4852287,"4234 terminal ave, richmond, va 23224, usa"
"5200 Louisiana Ave, Saint Louis, MO 63111",-90.2495547,38.5701919,"5200 louisiana ave, st. louis, mo 63111, usa"
"5436 Holly Hills Ave, Saint Louis, MO 63109",-90.2877063,38.5771945,"5436 holly hills ave, st. louis, mo 63109, usa"
"5530 Columbia Ave, Saint Louis, MO 63139",-90.2813577,38.6114405,"5530 columbia ave, st. louis, mo 63139, usa"
"901-907 Washington Ave #610, Saint Louis, MO 63101",-90.1925441,38.6310242,"901 washington ave unit 610, st. louis, mo 63101, usa"
"7525 Holly Hill Dr APT 5, Dallas, TX 75231",-96.7546931,32.87924,"7525 holly hill dr # a-5, dallas, tx 75231, usa"
"1129 Spence St, Green Bay, WI 54304",-88.0527933,44.513248,"1129 spence st, green bay, wi 54304, usa"
"925 Fillmore St, Saint Louis, MO 63111",-90.254028,38.5639481,"925 fillmore st, st. louis, mo 63111, usa"
"1501 Locust St APT 709, Saint Louis, MO 63103",-90.2012644,38.6316642,"1501 locust st apt 709, st. louis, mo 63103, usa"
"11851 E Outer Dr, Detroit, MI 48224",-82.9425724,42.4079071,"11851 outer dr e, detroit, mi 48224, usa"
"8550 Fair Oaks Xing APT 111, Dallas, TX 75243",-96.7281089,32.8959224,"8550 fair oaks crossing # b-111, dallas, tx 75243, usa"
"7732 Meadow Rd APT 111, Dallas, TX 75230",-96.7739614,32.8867127,"7732 meadow rd # m-111, dallas, tx 75230, usa"
"3636 Greystone Avenue UNIT 4A, BRONX, NY 10463",-73.9052563,40.8867601,"3636 greystone ave #4a, the bronx, ny 10463, usa"
"1208 Schaub Dr APT C, Raleigh, NC 27606",-78.7052514,35.7817585,"1208 schaub dr apt c, raleigh, nc 27606, usa"
"400 Patrick Ave, Richmond, VA 23222",-77.4279959,37.5797698,"400 patrick ave, richmond, va 23222, usa"
"7209 Devonshire Ave, Saint Louis, MO 63119",-90.3192542,38.5914319,"7209 devonshire ave, st. louis, mo 63119, usa"
"2451 N Rainbow Blvd UNIT 2024, Las Vegas, NV 89108",-115.2433644,36.2044511,"building 5, 2451 n rainbow blvd unit 2024, las vegas, nv 89108, usa"
"7924 Royal Ln #106, Dallas, TX 75230",-96.770435,32.8980416,"7924 royal ln #106, dallas, tx 75230, usa"
"10438 High Hollows Dr #245, Dallas, TX 75230",-96.7728531,32.8880316,"10438 high hollows dr # l-245, dallas, tx 75230, usa"
"971 Washington Pl SW, Atlanta, GA 30314",-84.4193387,33.7537841,"971 washington pl sw, atlanta, ga 30314, usa"
"6107 Elam Rd, Dallas, TX 75217",-96.7174161,32.7200383,"6107 elam rd, dallas, tx 75217, usa"
"6119 Elam Rd, Dallas, TX 75217",-96.7169356,32.7200416,"6119 elam rd, dallas, tx 75217, usa"
"10231 Ridge Oak St, Dallas, TX 75227",-96.6463784,32.7550644,"10231 ridge oak st, dallas, tx 75227, usa"
"5321 River Glen Dr UNIT 230, Spring Valley, NV 89103",-115.2148534,36.1099381,"5321 river glen dr unit 230, las vegas, nv 89103, usa"
"21-16 35th St APT 1B, Astoria, NY 11105",-73.9073075,40.7763731,"21-16 35th st #1b, queens, ny 11105, usa"
"2090 Madison Ave APT 5-C, New York, NY 10037",-73.9377818,40.8099353,"2090 madison ave apt 5c, new york, ny 10037, usa"
"1259 Grant Avenue UNIT 5H, BRONX, NY 10456",-73.914718,40.8344217,"1259 grant ave #5h, the bronx, ny 10456, usa"
"9430 Ridge Blvd APT 3F, Brooklyn, NY 11209",-74.0369047,40.6181029,"9430 ridge blvd #3f, brooklyn, ny 11209, usa"
"229 Freeborn St, Staten Island, NY 10306",-74.0930966,40.5741464,"229 freeborn st, staten island, ny 10306, usa"
"83-85 Woodhaven Blvd #2E, Woodhaven, NY 11421",-73.8529203,40.6987743,"83-85 woodhaven blvd #2e, woodhaven, ny 11421, usa"
"2285 Bragg St APT 6E, Brooklyn, NY 11229",-73.9352014,40.5970168,"2285 bragg st #6e, brooklyn, ny 11229, usa"
"102-10 66th Rd #2C, Forest Hills, NY 11375",-73.8513251,40.7282586,"102-10 66th rd #2c, flushing, ny 11375, usa"
"221 E Rockwood Blvd APT 412, Spokane, WA 99202",-117.4071299,47.6470188,"221 e rockwood blvd #412, spokane, wa 99202, usa"
"4255 Oregon Ave, Saint Louis, MO 63111",-90.2346332,38.5781108,"4255 oregon ave, st. louis, mo 63111, usa"
"5429 Cologne Ave, Saint Louis, MO 63116",-90.2737364,38.5788245,"5429 cologne ave, st. louis, mo 63116, usa"
"1831 Sidney St APT E, Saint Louis, MO 63104",-90.2154478,38.6033338,"1831 sidney st e, st. louis, mo 63104, usa"
"4018 S Grand Blvd, Saint Louis, MO 63118",-90.2445513,38.5841742,"4018 s grand blvd, st. louis, mo 63118, usa"
"2020 Washington Ave UNIT 504, Saint Louis, MO 63103",-90.2080156,38.6339774,"2020 washington ave unit 504, st. louis, mo 63103, usa"
"4552 Pennsylvania Ave, Saint Louis, MO 63111",-90.2376765,38.5730481,"4552 pennsylvania ave, st. louis, mo 63111, usa"
"901 Washington Ave UNIT 510, Saint Louis, MO 63101",-90.1925441,38.6310242,"901 washington ave unit 510, st. louis, mo 63101, usa"
"1619 Washington Ave #404, Saint Louis, MO 63103",-90.2023815,38.6330926,"1619 washington ave #404, st. louis, mo 63103, usa"
"819 Winston Ave, Baltimore, MD 21212",-76.6038802,39.3494681,"819 winston ave, baltimore, md 21212, usa"
"4336 N Kenmore Ave APT G, Chicago, IL 60613",-87.656654,41.960937,"4336 n kenmore ave g, chicago, il 60613, usa"
"5612 S Neenah Ave, Chicago, IL 60638",-87.7856649,41.7899951,"5612 s neenah ave, chicago, il 60638, usa"
"2730 W Warren Blvd APT 3W, Chicago, IL 60612",-87.6951242,41.8822228,"2730 w warren blvd #3w, chicago, il 60612, usa"
"756 Bellevue St, Green Bay, WI 54302",-87.9922876,44.4948684,"756 bellevue st, green bay, wi 54302, usa"
"1691 Crooks St, Green Bay, WI 54302",-87.9824184,44.4980816,"1691 crooks st, green bay, wi 54311, usa"
"842 Redwood Dr, Green Bay, WI 54304",-88.0467579,44.5149484,"842 redwood dr, green bay, wi 54304, usa"
"1210 Mount Mary Dr, Green Bay, WI 54311",-87.9385929,44.5181676,"1210 mt mary dr, green bay, wi 54311, usa"
"1909 Juniper Dr, Green Bay, WI 54302",-87.9813472,44.4859877,"1909 juniper dr, green bay, wi 54302, usa"
"633 Kelso Dr, Dallas, TX 75211",-96.9235716,32.7395845,"633 kelso dr, dallas, tx 75211, usa"
"3118 Etta Dr, Dallas, TX 75227",-96.6697844,32.764818,"3118 etta dr, dallas, tx 75227, usa"
"6120 Sunpointe Dr APT 301, Raleigh, NC 27606",-78.7423078,35.7770079,"6120 sunpointe dr apt 301, raleigh, nc 27606, usa"
"3702 Westcliffe Ave, Richmond, VA 23222",-77.4339135,37.5824557,"3702 westcliffe ave, richmond, va 23222, usa"
"5943 Waterman Blvd, Saint Louis, MO 63112",-90.2935032,38.6504259,"5943 waterman blvd, st. louis, mo 63112, usa"
"5211 Blow St, Saint Louis, MO 63109",-90.2896035,38.5708895,"5211 blow st, st. louis, mo 63109, usa"
"7340 Marwinette Ave, Saint Louis, MO 63116",-90.2749699,38.5588038,"7340 marwinette ave, st. louis, mo 63116, usa"
"128 W 138th St #5C, New York, NY 10030",-73.9411037,40.8165004,"128 w 138th st #5c, new york, ny 10030, usa"
"5200 Martel Ave APT 6H, Dallas, TX 75206",-96.7798084,32.8312238,"5200 martel ave #6h, dallas, tx 75206, usa"
"1316 Pinto Rock Ln UNIT 102, Las Vegas, NV 89128",-115.2670721,36.1857683,"1316 pinto rock ln unit 102, las vegas, nv 89128, usa"
"7100 Pirates Cove Rd APT 1107, Las Vegas, NV 89145",-115.2522998,36.1764627,"7100 w pirates cove rd apt 1107, las vegas, nv 89145, usa"
"1507 Metropolitan Avenue UNIT Md, BRONX, NY 10462",-73.8597879,40.8402554,"1507 metropolitan ave, the bronx, ny 10462, usa"
"1132 W Farwell Ave, Chicago, IL 60626",-87.659308,42.00714,"1132 w farwell ave, chicago, il 60626, usa"
"1511 Britainway Ln, Dallas, TX 75228",-96.6902742,32.8078538,"1511 britainway ln, dallas, tx 75228, usa"
"7031 Holly Hill Dr APT 19, Dallas, TX 75231",-96.7625461,32.8731839,"7031 holly hill dr apt 19e, dallas, tx 75231, usa"
"4851 Cedar Springs Rd APT 188, Dallas, TX 75219",-96.8230207,32.8190733,"4851 cedar springs rd #188, dallas, tx 75219, usa"
"175-45 88th Avenue UNIT 7B, Jamaica, NY 11432",-73.7857059,40.7115879,"175-45 88th ave #7b, jamaica, ny 11432, usa"
"250 Mercer St #B3L, New York, NY 10012",-73.9953422,40.7282326,"250 mercer st # b3l, new york, ny 10012, usa"
"897 Empire Blvd #6B, Brooklyn, NY 11213",-73.9324,40.663788,"897 empire blvd #6b, brooklyn, ny 11213, usa"
"2007 Albany Ave, Richmond, VA 23224",-77.4469133,37.5128287,"2007 albany ave, richmond, va 23224, usa"
"1314 N 21st St, Richmond, VA 23223",-77.413843,37.543286,"1314 n 21st st, richmond, va 23223, usa"
"4017 N Magnolia St, Spokane, WA 99207",-117.3832796,47.6948554,"4017 n magnolia st, spokane, wa 99207, usa"
"2056 Lafayette Ave APT 1W, Saint Louis, MO 63104",-90.216179,38.613894,"2056 lafayette ave #1w, st. louis, mo 63104, usa"
"3009 S Jefferson Ave, Saint Louis, MO 63118",-90.224515,38.5998159,"3009 s jefferson ave, st. louis, mo 63118, usa"
"4206 McCausland Ave, Saint Louis, MO 63109",-90.3121174,38.5940714,"4206 mccausland ave, st. louis, mo 63109, usa"
"604 13th Ave, Green Bay, WI 54303",-88.0369009,44.5148535,"604 13th ave, green bay, wi 54303, usa"
"414 Water St UNIT 2709, Baltimore, MD 21202",-76.6093515,39.288974,"414 water st apt 2709, baltimore, md 21202, usa"
"732 S Clay St, Green Bay, WI 54301",-88.0095724,44.5014645,"732 s clay st, green bay, wi 54301, usa"
"1211 Light St UNIT 101, Baltimore, MD 21230",-76.6117252,39.2755755,"1211 light st apt 101, baltimore, md 21230, usa"
"6109 Parkway Dr, Baltimore, MD 21212",-76.6026164,39.3676681,"6109 parkway dr, baltimore, md 21212, usa"
"4759 Sturtevant St, Detroit, MI 48204",-83.1364269,42.3805728,"4759 sturtevant st, detroit, mi 48204, usa"
"1000 Clove Rd, Staten Island, NY 10301",-74.1099106,40.6202645,"1000 clove rd, staten island, ny 10301, usa"
"5223 Murdoch Ave, Saint Louis, MO 63109",-90.281111,38.5867313,"5223 murdoch ave, st. louis, mo 63109, usa"
"2934 SW Woodstock Ln, Topeka, KS 66614",-95.7539076,39.0130859,"2934 sw woodstock ln, topeka, ks 66614, usa"
"2532 Winter Oak St, Dallas, TX 75227",-96.6420468,32.7553269,"2532 winter oak st, dallas, tx 75227, usa"
"921 S Roosevelt St, Green Bay, WI 54301",-88.0079284,44.4975342,"921 s roosevelt st, green bay, wi 54301, usa"
"10512 Cymbal Dr, Dallas, TX 75217",-96.6433723,32.7371343,"10512 cymbal dr, dallas, tx 75217, usa"
"3456 S Spring Ave, Saint Louis, MO 63116",-90.2471519,38.5947315,"3456 s spring ave, st. louis, mo 63116, usa"
"106 N Ashland Ave, Green Bay, WI 54303",-88.0249778,44.5176658,"106 n ashland ave, green bay, wi 54303, usa"
"1683 Fiesta Ln, Green Bay, WI 54302",-87.9897249,44.4880496,"1683 fiesta ln, green bay, wi 54302, usa"
"2819 Metropolitan Ave, Dallas, TX 75215",-96.7619251,32.764555,"2819 metropolitan ave, dallas, tx 75215, usa"
"7024 Longstreet Dr #A, Raleigh, NC 27615",-78.6462844,35.8754485,"7024 longstreet dr a, raleigh, nc 27615, usa"
"4621 McCausland Ave, Saint Louis, MO 63109",-90.3130355,38.588206,"4621 mccausland ave, st. louis, mo 63109, usa"
"8128 Parkwood Dr, Saint Louis, MO 63123",-90.2870069,38.5566118,"8128 parkwood dr, st. louis, mo 63123, usa"
"5216 Nottingham Ave, Saint Louis, MO 63109",-90.2810987,38.5854986,"5216 nottingham ave, st. louis, mo 63109, usa"
"3221 Tuxedo Blvd, Richmond, VA 23223",-77.3944569,37.542306,"3221 tuxedo blvd, richmond, va 23223, usa"
"3308 Lynhaven Ave, Richmond, VA 23234",-77.4405929,37.4786807,"3308 lynhaven ave, richmond, va 23234, usa"
"624 Effingham Dr, Richmond, VA 23224",-77.4977776,37.499217,"624 effingham dr, richmond, va 23224, usa"
"1508 Milton St, Richmond, VA 23222",-77.4116559,37.5733769,"1508 milton st, richmond, va 23222, usa"
"3315 Mary Ave, Baltimore, MD 21214",-76.5525147,39.3521647,"3315 mary ave, baltimore, md 21214, usa"
"20 Marietta St NW APT 3G, Atlanta, GA 30303",-84.3906296,33.7546387,"20 marietta st nw #3g, atlanta, ga 30303, usa"
"813 Gross Ct, Green Bay, WI 54304",-88.0408524,44.5144969,"813 gross ct, green bay, wi 54304, usa"
"1698 Juniper Dr, Green Bay, WI 54302",-87.9884626,44.4881379,"1698 juniper dr, green bay, wi 54302, usa"
"7510 Holly Hill Dr APT 133, Dallas, TX 75231",-96.7545603,32.8789704,"7510 holly hill dr apt 133b, dallas, tx 75231, usa"
"9427 Gonzales Dr, Dallas, TX 75227",-96.6597598,32.7667511,"9427 gonzales dr, dallas, tx 75227, usa"
"10588 High Hollows Dr APT 181, Dallas, TX 75230",-96.7736059,32.8894902,"10588 high hollows dr #181, dallas, tx 75230, usa"
"2810 Swanson St, Dallas, TX 75210",-96.7449876,32.7717491,"2810 swanson st, dallas, tx 75210, usa"
"8035 Olusta Dr, Dallas, TX 75217",-96.683924,32.7100361,"8035 olusta dr, dallas, tx 75217, usa"
"3033 San Jacinto St APT 323, Dallas, TX 75204",-96.7911129,32.7926585,"3033 san jacinto st #323, dallas, tx 75204, usa"
"7300 Pirates Cove Rd UNIT 1014, Las Vegas, NV 89145",-115.2562817,36.1761976,"7300 w pirates cove rd unit 1014, las vegas, nv 89145, usa"
"22 Tompkins Ct, Staten Island, NY 10310",-74.1204961,40.6397345,"22 tompkins ct, staten island, ny 10310, usa"
"3655 Shore Pkwy APT 5F, Brooklyn, NY 11235",-73.9401612,40.5860362,"3655 shore pkwy #5f, brooklyn, ny 11235, usa"
"3115 Stockton St, Richmond, VA 23224",-77.4628248,37.5064603,"3115 stockton st, richmond, va 23224, usa"
"703 E Dalton Ave, Spokane, WA 99207",-117.3991519,47.6871594,"703 e dalton ave, spokane, wa 99207, usa"
"1831 Sidney St APT B, Saint Louis, MO 63104",-90.2154478,38.6033338,"1831 sidney st b, st. louis, mo 63104, usa"
"1501 Locust St APT 808, Saint Louis, MO 63103",-90.2012644,38.6316642,"1501 locust st apt 808, st. louis, mo 63103, usa"
"3000 SE Arbor Dr, Topeka, KS 66605",-95.6028639,39.0135697,"3000 se arbor dr, topeka, ks 66605, usa"
"1727 SW Hidden Valley Dr, Topeka, KS 66615",-95.7825567,39.0346463,"1727 sw hidden valley dr, topeka, ks 66615, usa"
"1117 Lime Kiln Rd, Green Bay, WI 54302",-87.9790134,44.4843633,"1117 lime kiln rd, green bay, wi 54302, usa"
"3125 N Buffalo Dr UNIT 2135, Las Vegas, NV 89128",-115.2616924,36.2174988,"3125 n buffalo dr unit 2135, las vegas, nv 89128, usa"
"3007 Chippewa St, Saint Louis, MO 63118",-90.2353241,38.5872989,"3007 chippewa st, st. louis, mo 63118, usa"
"215 W 31st St, Richmond, VA 23225",-77.4647968,37.5138486,"215 w 31st st, richmond, va 23225, usa"
"3738 S Broadway, Saint Louis, MO 63118",-90.2256662,38.586797,"3738 s broadway, st. louis, mo 63118, usa"
"4 W Broad Rock Rd, Richmond, VA 23225",-77.4639341,37.5126795,"4 w broad rock rd, richmond, va 23225, usa"
"89 Hollis Ter NW, Atlanta, GA 30311",-84.4749727,33.7567832,"89 hollis terrace nw, atlanta, ga 30311, usa"
"1012 S Fisk St, Green Bay, WI 54304",-88.0626087,44.5186395,"1012 s fisk st, green bay, wi 54304, usa"
"1020 Gross Ave, Green Bay, WI 54304",-88.043931,44.5119931,"1020 gross ave, green bay, wi 54304, usa"
"5226 Fleetwood Oaks Ave #115, Dallas, TX 75235",-96.8295286,32.8174826,"5226 fleetwood oaks ave # f-115, dallas, tx 75235, usa"
"6610 Eastridge Dr APT 112, Dallas, TX 75231",-96.7490441,32.8643164,"6610 eastridge dr #112, dallas, tx 75231, usa"
"4947 N Hall St, Dallas, TX 75235",-96.8213291,32.8229367,"4947 n hall st, dallas, tx 75235, usa"
"5232 Fleetwood Oaks Ave #217, Dallas, TX 75235",-96.8295438,32.8174958,"5232 fleetwood oaks ave # f-217, dallas, tx 75235, usa"
"3502 Holmes St, Dallas, TX 75215",-96.7740263,32.7572716,"3502 holmes st, dallas, tx 75215, usa"
"229 W 144th St APT 3, New York, NY 10030",-73.9403013,40.8214364,"229 w 144th st apt 3, new york, ny 10030, usa"
"1657 W Broad St #U2, Richmond, VA 23220",-77.4585154,37.5550563,"1657 w broad st u2, richmond, va 23220, usa"
"3607 Patsy Ann Dr, Richmond, VA 23234",-77.4862175,37.4663874,"3607 patsy ann dr, richmond, va 23234, usa"
"5133 Weatherford Rd, Richmond, VA 23224",-77.4896229,37.4965796,"5133 weatherford rd, richmond, va 23224, usa"
"1800 Ingram Ave, Richmond, VA 23224",-77.4395619,37.5075271,"1800 ingram ave, richmond, va 23224, usa"
"4122 Miami St, Saint Louis, MO 63116",-90.257585,38.5931786,"4122 miami st, st. louis, mo 63116, usa"
"3446 Nebraska Ave, Saint Louis, MO 63118",-90.2322897,38.5926984,"3446 nebraska ave, st. louis, mo 63118, usa"
"4241 Lafayette Ave, Saint Louis, MO 63110",-90.2546514,38.618804,"4241 lafayette ave, st. louis, mo 63110, usa"
"382 N Taylor Ave #3E, Saint Louis, MO 63108",-90.256155,38.6461258,"382 n taylor ave #3e, st. louis, mo 63108, usa"
"7092 Lindenwood Pl, Saint Louis, MO 63109",-90.3155328,38.5957432,"7092 lindenwood pl, st. louis, mo 63109, usa"
"2620 Sidney St, Saint Louis, MO 63104",-90.2238983,38.6053,"2620 sidney st, st. louis, mo 63104, usa"
"2025 Sidney St, Saint Louis, MO 63104",-90.2177432,38.6039589,"2025 sidney st, st. louis, mo 63104, usa"
"2816 SW Tutbury Town Ct, Topeka, KS 66614",-95.774611,39.0156771,"2816 sw tutbury town ct, topeka, ks 66614, usa"
"7024 Longstreet Dr #B, Raleigh, NC 27615",-78.6472583,35.874425,"7024 longstreet dr b, raleigh, nc 27615, usa"
"5750 E Hacienda Ave UNIT 114, Las Vegas, NV 89122",-115.0486087,36.0937868,"5750 e hacienda ave unit 114, las vegas, nv 89122, usa"
"200-19 22 Avenue UNIT 1-216, Bayside, NY 11360",-73.7689755,40.7760585,"29-1 216th st, queens, ny 11360, usa"
"24 Grove St, Staten Island, NY 10304",-74.081771,40.6269335,"24 grove st, staten island, ny 10304, usa"
"403 S Sharp St #R-2, Baltimore, MD 21201",-76.6174257,39.2835774,"403 s sharp st r 2, baltimore, md 21201, usa"
"8 W Monroe St APT 1701, Chicago, IL 60603",-87.6281785,41.8809491,"8 w monroe st apt 1701, chicago, il 60603, usa"
"142-15 Franklin Ave UNIT 5k, Flushing, NY 11355",-73.8232972,40.7566523,"142-15 franklin ave #5k, flushing, ny 11355, usa"
"1014 Garber St, Richmond, VA 23231",-77.4039187,37.5140598,"1014 garber st, richmond, va 23231, usa"
"819 S Van Buren Ave, Dallas, TX 75208",-96.8351209,32.7375838,"819 s van buren ave, dallas, tx 75208, usa"
"1851 Debra Ln, Green Bay, WI 54302",-87.9829158,44.484653,"1851 debra ln, green bay, wi 54302, usa"
"1159 Gross Ave, Green Bay, WI 54304",-88.0449242,44.5095076,"1159 gross ave, green bay, wi 54304, usa"
"1676 Lake Largo Dr, Green Bay, WI 54311",-87.915054,44.5228309,"1676 lake largo dr, green bay, wi 54311, usa"
"1651 Fiesta Ln, Green Bay, WI 54302",-87.9920198,44.488863,"1651 fiesta ln, green bay, wi 54302, usa"
"812 Bellevue St, Green Bay, WI 54302",-87.9924023,44.4942814,"812 bellevue st, green bay, wi 54302, usa"
"1801 N 25th St, Richmond, VA 23223",-77.4060711,37.5446668,"1801 n 25th st, richmond, va 23223, usa"
"1630 E Olympic Ave, Spokane, WA 99207",-117.3857898,47.7028146,"1630 e olympic ave, spokane, wa 99207, usa"
"4218 Childress Ave, Saint Louis, MO 63109",-90.2996335,38.592751,"4218 childress ave, st. louis, mo 63109, usa"
"3238 Tennyson Sq, Saint Louis, MO 63143",-90.3146105,38.6074468,"3238 tennyson square, st. louis, mo 63143, usa"
"6926 Blow St, Saint Louis, MO 63109",-90.2935032,38.5730022,"6926 blow st, st. louis, mo 63109, usa"
"1709 Washington Ave SUITE 800, Saint Louis, MO 63103",-90.2036072,38.6333544,"1709 washington ave ste 800, st. louis, mo 63103, usa"
"3713 SW Brook Lawn Ter, Topeka, KS 66610",-95.7172123,38.9997438,"3713 sw brook lawn terrace, topeka, ks 66610, usa"
"2588 W Point Rd, Green Bay, WI 54304",-88.0987958,44.5170013,"2588 w point rd, green bay, wi 54304, usa"
